OBJECTID,FID_1,FACILITYID,NAME,ADDRESS,CITY,STATE,ZIP,ZIP4,TELEPHONE,TYPE,STATUS,POPULATION,COUNTY,COUNTYFIPS,COUNTRY,NAICS_CODE,NAICS_DESC,SOURCE,SOURCEDATE,VAL_METHOD,VAL_DATE,WEBSITE,SECURELVL,CAPACITY,SHAPE_Leng,GlobalID,CreationDa,Creator,EditDate,Editor,SHAPE_Le_1,Shape_Length,Shape_Area,FID,Site_Name,Site_Score,Site_EPA_I,SEMS_ID,Region_ID,State_1,City_1,County_1,Status_1,Latitude,Longitude,Proposed_D,Listing_Da,Constructi,Construc_1,NOID_Date,Deletion_D,Site_Listi,Site_Progr,Proposed_F,Listing_FR,NOID_FR_No,Deletion_F,Restoratio,Site_has_h,x,y,Status_2,BUFF_DIST,ORIG_FID
64,1378,10001801,NEW HANOVER CORRECTIONAL CENTER,330 DIVISION DR,WILMINGTON,NC,28402,-999,(910) 251-2666,STATE,OPEN,387,NEW HANOVER,37129,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.ncdps.gov/Adult-Corrections/Prisons/Prison-Facilities/New-Hanover-Correctional-Center,10/31/2017 0:00:00,IMAGERY/OTHER,2/13/2020 0:00:00,https://www.ncdps.gov/Adult-Corrections/Prisons/Prison-Facilities/New-Hanover-Correctional-Center,MINIMUM,384,0.008037886012380,{FE517264-5A26-4DFA-8DE4-4A3EEC5DCB9E},1/7/2022 0:00:00,HostedByHIFLD,1/7/2022 0:00:00,HostedByHIFLD,996.275484099382084,0.006393404881859,0.000001785858607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,1414,10004183,PIEDMONT CORRECTIONAL INSTITUTION,1245 CAMP RD,SALISBURY,NC,28147,-999,(704) 639-7540,STATE,OPEN,961,ROWAN,37159,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.ncdps.gov/Adult-Corrections/Prisons/Prison-Facilities/Piedmont-Correctional-Institution,10/31/2017 0:00:00,IMAGERY/OTHER,2/13/2020 0:00:00,https://www.ncdps.gov/Adult-Corrections/Prisons/Prison-Facilities/Piedmont-Correctional-Institution,MEDIUM,952,0.011626120632500,{5323AD4A-E8CA-41C0-9ABB-14F4D2237B55},1/7/2022 0:00:00,HostedByHIFLD,1/7/2022 0:00:00,HostedByHIFLD,1425.892103354073470,0.011626120632488,0.000006463752188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,1437,10000914,DOROTHY KIRBY CENTER,1500 S MCDONNELL AVE,COMMERCE,CA,90040,-999,(323) 981-4301,COUNTY,OPEN,-999,LOS ANGELES,06037,USA,922140,CORRECTIONAL INSTITUTIONS,http://probation.lacounty.gov/wps/portal/probation/juvenile/Halls/,2/15/2016 0:00:00,IMAGERY/OTHER,11/25/2019 0:00:00,http://probation.lacounty.gov/wps/portal/probation/juvenile/Halls/,JUVENILE,-999,0.007098784225710,{DD72441E-4272-473D-BD07-B945339E7A37},1/7/2022 0:00:00,HostedByHIFLD,1/7/2022 0:00:00,HostedByHIFLD,850.656660293102505,0.004841852990911,0.000000706907705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,1443,10004008,FCI FORT DIX CAMP,5756 HARTFORD & POINTVILE RD,FORT DIX,NJ,08640,-999,(609) 723-1100,FEDERAL,OPEN,270,BURLINGTON,34005,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.bop.gov/locations/institutions/ftd/,2/16/2016 0:00:00,IMAGERY/OTHER,2/4/2020 0:00:00,https://www.bop.gov/locations/,MINIMUM,334,0.001516232051710,{CB24588F-EA7C-473E-B758-7CB30ADE6DB0},1/7/2022 0:00:00,HostedByHIFLD,1/7/2022 0:00:00,HostedByHIFLD,189.331945506236934,0.001467501211303,0.000000084547711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,1444,10001982,BELL COUNTY CENTRAL JAIL,111 W CENTRAL AVE,BELTON,TX,76513,-999,(254) 933-5400,COUNTY,OPEN,-999,BELL,48027,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.bellcountytx.com/county_government/sheriff/,4/25/2018 0:00:00,IMAGERY/OTHER,2/11/2020 0:00:00,https://www.bellcountytx.com/county_government/sheriff/,NOT AVAILABLE,-999,0.003188363986410,{0065E420-C3BB-40B1-9BAA-070BE3CE1A9C},1/7/2022 0:00:00,HostedByHIFLD,1/7/2022 0:00:00,HostedByHIFLD,379.992352663490806,0.003188363986407,0.000000453904170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,1458,10004010,OCEAN COUNTY JUVENILE DETENTION CENTER,165 SUNSET AVE,TOMS RIVER,NJ,08754,-999,(732) 341-1365,COUNTY,OPEN,21,OCEAN,34029,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.co.ocean.nj.us/OC/JuvServices/frmHomeJuvServices.aspx,2/15/2016 0:00:00,IMAGERY/OTHER,2/4/2020 0:00:00,http://www.co.ocean.nj.us/OC/JuvServices/frmHomeJuvServices.aspx,JUVENILE,30,0.005107047724120,{D91511DE-981A-4A30-99BD-4A606F4BAFEA},1/7/2022 0:00:00,HostedByHIFLD,1/7/2022 0:00:00,HostedByHIFLD,621.474214328778544,0.005107047724116,0.000001028842036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,1460,10002464,KITSAP COUNTY JAIL,614 DIVISION ST,PORT ORCHARD,WA,98366,-999,(360) 337-7108,COUNTY,OPEN,439,KITSAP,53035,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.kitsapgov.com/sheriff/Pages/corrections.aspx,5/7/2018 0:00:00,IMAGERY/OTHER,2/26/2020 0:00:00,https://www.kitsapgov.com/sheriff/Pages/corrections.aspx,MAXIMUM,544,0.010105670072000,{A7F5D6E9-7C69-4E64-8F94-F3615CC6A16A},1/7/2022 0:00:00,HostedByHIFLD,1/7/2022 0:00:00,HostedByHIFLD,1288.617925718796869,0.010105670071974,0.000001739512523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,1511,10006301,JOE CORLEY DETENTION FACILITY,500 HILBIG STREET,CONROE,TX,77301,-999,(936) 521-4000,MULTI,OPEN,-999,MONTGOMERY,48339,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.geogroup.com/Locations,10/16/2017 0:00:00,IMAGERY/OTHER,2/20/2020 0:00:00,"https://www.geogroup.com/Locations, https://www.ice.gov/detention-facility/joe-corley-detention-facility#wcm-survey-target-id",NOT AVAILABLE,1517,0.008221479184830,{ECB14103-270F-4F75-A168-9286B987E8ED},1/7/2022 0:00:00,HostedByHIFLD,1/7/2022 0:00:00,HostedByHIFLD,986.883122779176006,0.008221479184829,0.000004772479632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,1533,10001555,VOLUNTEERS OF AMERICA-CHESAPEAKE RESIDENTIAL RE-ENTRY CENTER,5000 EAST MONUMENT ST,BALTIMORE,MD,21205,-999,(410) 276-5880,STATE,OPEN,-999,BALTIMORE (CITY),24510,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.voachesapeake.org/rrc,12/5/2017 0:00:00,IMAGERY/OTHER,12/16/2019 0:00:00,https://www.voachesapeake.org/,MINIMUM,148,0.002825970455840,{5196AE9D-C10F-4371-A9A8-4683CA37DD89},1/7/2022 0:00:00,HostedByHIFLD,1/7/2022 0:00:00,HostedByHIFLD,360.134202650832492,0.002825970455845,0.000000498524441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,1573,10002486,PIERCE COUNTY NEW JAIL,701 NOLLMEYER LANE,TACOMA,WA,98402,-999,(253) 798-4590,COUNTY,OPEN,516,PIERCE,53053,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.piercecountywa.org/1932/Jail,5/8/2018 0:00:00,IMAGERY/OTHER,2/26/2020 0:00:00,https://www.piercecountywa.org/1932/Jail,MEDIUM,700,0.003412341798450,{581094CC-0D86-45A9-81A4-2D45C285F45D},1/7/2022 0:00:00,HostedByHIFLD,1/7/2022 0:00:00,HostedByHIFLD,463.849446750657933,0.003412341798446,0.000000721419629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,1578,10000221,MONTGOMERY COUNTY JUVENILE DETENTION CENTER,200 ACADEMY DR,CONROE,TX,77301,-999,(936) 538-7755,COUNTY,OPEN,88,MONTGOMERY,48339,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.mctx.org/departments/departments_g_-_j/juvenile_justice_center/detention.php,5/1/2018 0:00:00,IMAGERY/OTHER,2/27/2020 0:00:00,http://www.mctx.org/departments/departments_g_-_j/juvenile_justice_center/index.php,JUVENILE,85,0.003631325387290,{B35E5085-AB14-4564-885A-362C73F4F906},1/7/2022 0:00:00,HostedByHIFLD,1/7/2022 0:00:00,HostedByHIFLD,420.580484924630582,0.003631325387291,0.000000583055905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,1594,10002264,CRAWFORD COUNTY CORRECTIONAL FACILITY,2100 INDEPENDENCE DR,SAEGERTOWN,PA,16433,5040,(814) 763-1190,COUNTY,OPEN,286,CRAWFORD,42039,USA,922140,CORRECTIONAL INSTITUTIONS,"http://www.cor.pa.gov/Facilities/CountyPrisons/Pages/Inspection-Schedule,-Statistics-And-General-Info.aspx, http://www.cor.pa.gov/Facilities/CountyPrisons/Pages/County-Prison-Contact-Info.aspx",4/17/2018 0:00:00,IMAGERY/OTHER,1/29/2020 0:00:00,https://www.crawfordcountypa.net/CCCF/pages/home.aspx,NOT AVAILABLE,282,0.005668431548370,{D6F1CC09-8F7A-4EF9-8DF9-C67F6FECF408},1/7/2022 0:00:00,HostedByHIFLD,1/7/2022 0:00:00,HostedByHIFLD,711.800186610787478,0.005668431548367,0.000000853813252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,1620,10000740,PA PRISONS TRAINING ACADEMY/HOLMESBURG PRISON,8215 TORRESDALE AVE,PHILADELPHIA,PA,19136,-999,NOT AVAILABLE,COUNTY,CLOSED,0,PHILADELPHIA,42101,USA,922140,CORRECTIONAL INSTITUTIONS,https://maps.roadtrippers.com/us/philadelphia-pa/points-of-interest/holmesburg-prison,6/5/2020 0:00:00,IMAGERY/OTHER,1/30/2020 0:00:00,NOT AVAILABLE,NOT AVAILABLE,1200,0.011328370007100,{E3A7D732-74B0-40EB-BAA4-C35C968D03BB},1/7/2022 0:00:00,HostedByHIFLD,1/7/2022 0:00:00,HostedByHIFLD,1416.195539683560128,0.011328370007051,0.000007733268672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,1625,10000025,LAKIN CORRECTIONAL CENTER,11264 OHIO RIVER ROAD,WEST COLUMBIA,WV,25287,-999,(304) 674-2440,STATE,OPEN,452,MASON,54053,USA,922140,CORRECTIONAL INSTITUTIONS,http://wvde.state.wv.us/odtp/Schools/LakinCorrectionalCenter.htm,3/3/2020 0:00:00,IMAGERY/OTHER,3/3/2020 0:00:00,http://wvde.state.wv.us/odtp/Schools/LakinCorrectionalCenter.htm,MAXIMUM,543,0.017219475417000,{69467B4B-0A7A-4776-8852-5B74D2FFAE87},1/7/2022 0:00:00,HostedByHIFLD,1/7/2022 0:00:00,HostedByHIFLD,2155.025510323857361,0.009416079837710,0.000003965289243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,1683,10001774,HAYWOOD CORRECTIONAL CENTER,141 HEMLOCK ST,WAYNESVILLE,NC,28786,-999,NOT AVAILABLE,STATE,CLOSED,0,HAYWOOD,37087,USA,922140,CORRECTIONAL INSTITUTIONS,"https://www2.ncdps.gov/Index2.cfm?a=000003,002240,002324",11/13/2015 0:00:00,IMAGERY/OTHER,2/13/2020 0:00:00,"https://www.ncdps.gov/Index2.cfm?a=000003,002240,002324",MINIMUM,128,0.003442231979800,{971D0F6D-68CB-42EF-827A-43F60C2CC59E},1/7/2022 0:00:00,HostedByHIFLD,1/7/2022 0:00:00,HostedByHIFLD,420.051992956740435,0.003442231979800,0.000000722747042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,1688,10005828,GLOUCESTER COUNTY JUVENILE DETENTION FACILITY,212 COUNTY HOUSE RD,CLARKSBORO,NJ,08020,-999,NOT AVAILABLE,COUNTY,CLOSED,0,GLOUCESTER,34015,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.nj.com/south/2009/01/gloucester_county_to_house_juv.html,2/15/2016 0:00:00,IMAGERY/OTHER,2/4/2020 0:00:00,NOT AVAILABLE,JUVENILE,-999,0.003155401719980,{A0196FA6-FFBD-498B-BF70-EA6CA079EA4D},1/7/2022 0:00:00,HostedByHIFLD,1/7/2022 0:00:00,HostedByHIFLD,393.825793169499718,0.003155401719984,0.000000508815050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,1703,10002297,HUDSON COUNTY CORRECTIONAL CENTER,30 HACKENSACK AVE,KEARNY,NJ,07032,-999,(201) 395-5600,COUNTY,OPEN,2650,HUDSON,34017,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.hudsoncountynj.org/visiting-the-hudson-county-correctional-center/,2/15/2016 0:00:00,IMAGERY/OTHER,2/4/2020 0:00:00,http://www.hudsoncountynj.org/visiting-the-hudson-county-correctional-center/,NOT AVAILABLE,2080,0.011372815145100,{DF9ACDCD-6793-4370-91EB-511C69DB14AD},1/7/2022 0:00:00,HostedByHIFLD,1/7/2022 0:00:00,HostedByHIFLD,1418.466348176493057,0.011372815145083,0.000004247426299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,1714,10002306,CAMDEN COUNTY CORRECTIONAL FACILITY,330 FEDERAL ST,CAMDEN,NJ,08101,-999,(856) 580-6017,COUNTY,OPEN,1735,CAMDEN,34007,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.camdendoc.com/,4/6/2018 0:00:00,IMAGERY/OTHER,2/4/2020 0:00:00,https://www.camdendoc.com/home.html,NOT AVAILABLE,1273,0.004400667542710,{99CDF6A2-E296-4E77-82E7-CE5B4016C35D},1/7/2022 0:00:00,HostedByHIFLD,1/7/2022 0:00:00,HostedByHIFLD,577.433654643120121,0.004400667542707,0.000000898812484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,1720,10001365,IONIA COUNTY JAIL,133 ADAMS ST,IONIA,MI,48846,-999,(616) 527-5390,COUNTY,OPEN,-999,IONIA,26067,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.michigan.gov/documents/corrections/JPIS_-_CY_2010_344047_7.pdf,2/15/2016 0:00:00,IMAGERY/OTHER,12/20/2019 0:00:00,https://ioniacounty.org/public-safety/sheriff/correctional-center/,NOT AVAILABLE,132,0.003383136532150,{E91C1A46-38EF-4D4D-A8D4-A0F8A2125446},1/7/2022 0:00:00,HostedByHIFLD,1/7/2022 0:00:00,HostedByHIFLD,413.532308273548495,0.003383136532148,0.000000437079355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,1724,10001514,GEORGE W HERLICH JUVENILE DETENTION CENTER,7 ELIZABETHTOWN PLAZA,ELIZABETH,NJ,07202,-999,NOT AVAILABLE,COUNTY,NOT AVAILABLE,38,UNION,34039,USA,922140,CORRECTIONAL INSTITUTIONS,https://ucnj.org/department-of-corrections/juvenile-detention-center-visitation-rules/,2/15/2016 0:00:00,IMAGERY/OTHER,2/4/2020 0:00:00,NOT AVAILABLE,JUVENILE,76,0.002118801432620,{A38961CA-1321-478D-AED7-FC24311708AF},1/7/2022 0:00:00,HostedByHIFLD,1/7/2022 0:00:00,HostedByHIFLD,275.317097261951176,0.002107262642027,0.000000177650602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,1738,10002304,BURLINGTON COUNTY DETENTION CENTER,54 GRANT ST,MOUNT HOLLY,NJ,08060,-999,(609) 265-5979,COUNTY,OPEN,391,BURLINGTON,34005,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.co.burlington.nj.us/468/Corrections---Jail,4/6/2018 0:00:00,IMAGERY/OTHER,2/4/2020 0:00:00,http://www.co.burlington.nj.us/468/Corrections---Jail,NOT AVAILABLE,625,0.003480403465740,{CFBC1DE5-47B0-4A01-8E17-C7FDCAD3C740},1/7/2022 0:00:00,HostedByHIFLD,1/7/2022 0:00:00,HostedByHIFLD,426.231543000784711,0.003480403465738,0.000000602103805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,1762,10000770,FCI FORT DIX,5756 HARTFORD & POINTVILE RD,FORT DIX,NJ,08640,-999,(609) 723-1100,FEDERAL,OPEN,3114,BURLINGTON,34005,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.bop.gov/locations/institutions/ftd/,2/16/2016 0:00:00,IMAGERY/OTHER,2/4/2020 0:00:00,https://www.bop.gov/locations/,MINIMUM,4041,0.042389757641800,{0FFE78C9-0CCE-4A59-9A50-13460EFE4ECC},1/7/2022 0:00:00,HostedByHIFLD,1/7/2022 0:00:00,HostedByHIFLD,5139.600106232798680,0.029021409027319,0.000030836162219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,1769,10005552,GRENADA COUNTY JAIL,37 DOAK STREET,GRENADA,MS,38901,-999,(662) 226-6212,COUNTY,OPEN,-999,GRENADA,28043,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.grenadacountysheriff.org/page.php?id=9,3/28/2018 0:00:00,IMAGERY/OTHER,1/7/2020 0:00:00,http://www.grenadacountysheriff.org/,MAXIMUM,210,0.003972780629990,{D60DB3FC-F8E9-4B07-89EB-4786AF55F73D},1/7/2022 0:00:00,HostedByHIFLD,1/7/2022 0:00:00,HostedByHIFLD,473.575043735696852,0.003972780629986,0.000000523621513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,1795,10003995,ELIZABETH DETENTION CENTER,625 EVANS ST,ELIZABETH,NJ,07201,-999,(908) 352-3776,FEDERAL,OPEN,294,UNION,34039,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.ice.gov/detention-facility/elizabeth-contract-detention-facility,10/13/2017 0:00:00,IMAGERY/OTHER,2/4/2020 0:00:00,https://www.ice.gov/detention-facility/elizabeth-contract-detention-facility,MINIMUM,300,0.004055233418560,{672D47C5-8D9F-4AF7-8A42-72236BE75DB8},1/7/2022 0:00:00,HostedByHIFLD,1/7/2022 0:00:00,HostedByHIFLD,511.801039968251075,0.004055233418562,0.000001001647319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,1836,10000346,ESCAMBIA COUNTY MAIN JAIL,2935 N L ST,PENSACOLA,FL,32501,-999,(850) 436-9863,COUNTY,OPEN,899,ESCAMBIA,12033,USA,922140,CORRECTIONAL INSTITUTIONS,https://myescambia.com/our-services/corrections,2/20/2018 0:00:00,IMAGERY/OTHER,12/12/2019 0:00:00,https://myescambia.com/our-services/corrections,MAXIMUM,-999,0.005126622940510,{F6BE512B-D8B9-4CBD-8D15-CED05341B91F},1/7/2022 0:00:00,HostedByHIFLD,1/7/2022 0:00:00,HostedByHIFLD,613.756020742992291,0.005126622940511,0.000001503760561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,1855,10005819,FATHER FLANAGAN GIRLS AND BOYSTOWN - BERGEN STREET,535 BERGEN STREET,BROOKLYN,NY,11217,-999,NOT AVAILABLE,LOCAL,CLOSED,0,KINGS,36047,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.ocregister.com/2017/06/28/boys-town-to-shut-down-its-orange-county-homes-for-at-risk-youth/,7/3/2017 0:00:00,IMAGERY/OTHER,2/13/2020 0:00:00,NOT AVAILABLE,JUVENILE,-999,0.000641234448620,{6582B9BB-E327-48F6-A7EB-0067627EB3DC},1/7/2022 0:00:00,HostedByHIFLD,1/7/2022 0:00:00,HostedByHIFLD,86.092550532553773,0.000641234448620,0.000000021958403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,1856,10005818,FATHER FLANAGAN BOYS HOME - DEAN STREET,525 DEAN STREET,BROOKLYN,NY,11217,-999,NOT AVAILABLE,LOCAL,CLOSED,0,KINGS,36047,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.ocregister.com/2017/06/28/boys-town-to-shut-down-its-orange-county-homes-for-at-risk-youth/,7/3/2017 0:00:00,IMAGERY/OTHER,2/13/2020 0:00:00,NOT AVAILABLE,JUVENILE,-999,0.000681417599457,{18E2CBF2-5C67-4067-B254-83334C7401B0},1/7/2022 0:00:00,HostedByHIFLD,1/7/2022 0:00:00,HostedByHIFLD,91.893821290359568,0.000681417599457,0.000000024836718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,1877,10002295,BROOKLYN DETENTION COMPLEX,275 ATLANTIC AVE,BROOKLYN,NY,11201,-999,(718) 546-0700,LOCAL,OPEN,-999,KINGS,36047,USA,922140,CORRECTIONAL INSTITUTIONS,http://ww2.nycourts.gov/COURTS/nyc/criminal/faqs.shtml,2/15/2016 0:00:00,IMAGERY/OTHER,2/13/2020 0:00:00,http://www1.nyc.gov/site/doc/index.page,MAXIMUM,815,0.003506382441880,{751A25DF-0FE1-4849-8BC9-812BC0F0931F},1/7/2022 0:00:00,HostedByHIFLD,1/7/2022 0:00:00,HostedByHIFLD,430.678370613876098,0.003506382441878,0.000000633229038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,1886,10003988,ESSEX COUNTY-DELANEY HALL DETENTION FACILITY,451 DOREMUS AVE,NEWARK,NJ,07105,-999,(973) 274-0115,COUNTY,OPEN,-999,ESSEX,34013,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.ice.gov/detention-facility/delaney-hall-detention-facility,4/6/2018 0:00:00,IMAGERY/OTHER,2/4/2020 0:00:00,https://www.ice.gov/detention-facility/delaney-hall-detention-facility,NOT AVAILABLE,1200,0.005665879588770,{11E26E28-8022-4C3F-A004-69C801925E6C},1/7/2022 0:00:00,HostedByHIFLD,1/7/2022 0:00:00,HostedByHIFLD,693.308482421467488,0.005665879588770,0.000001597289728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,1943,10001434,ESCAMBIA COUNTY BOOKING / DETENTION CENTER,1200 W LEONARD ST,PENSACOLA,FL,32501,-999,NOT AVAILABLE,COUNTY,CLOSED,0,ESCAMBIA,12033,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.pnj.com/story/news/local/escambia-county/2017/03/04/jay-work-camp-eyed-escambia-county-inmates/98687000/,3/4/2017 0:00:00,IMAGERY/OTHER,12/12/2019 0:00:00,https://myescambia.com/our-services/corrections/community-detention/jail,MAXIMUM,-999,0.004269346840110,{C0436B8E-375B-453D-B136-59AC5D670FFE},1/7/2022 0:00:00,HostedByHIFLD,1/7/2022 0:00:00,HostedByHIFLD,499.883694982262000,0.004269346840114,0.000000641236079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,1946,10004013,GLOUCESTER COUNTY JAIL,70 HUNTER ST,WOODBURY,NJ,08096,-999,(856) 384-4607,COUNTY,CLOSED,0,GLOUCESTER,34015,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.gloucestercountynj.gov/depts/c/corservices/,2/15/2016 0:00:00,IMAGERY/OTHER,2/4/2020 0:00:00,http://www.gloucestercountynj.gov/depts/c/corservices/,NOT AVAILABLE,225,0.006069900189060,{1B6A6455-A6D5-45EB-8892-24C67A491727},1/7/2022 0:00:00,HostedByHIFLD,1/7/2022 0:00:00,HostedByHIFLD,757.054471545825777,0.006069900189055,0.000000986460161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,1970,10001442,COMMUNITY TRANSITION CENTER,451 CATHERINE ST,JACKSONVILLE,FL,32202,-999,(904) 630-2856,LOCAL,OPEN,258,DUVAL,12031,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.jaxsheriff.org/Resources/Corrections-Facility.aspx#CTC,2/20/2018 0:00:00,IMAGERY/OTHER,12/12/2019 0:00:00,http://www.jaxsheriff.org/Resources/Corrections-Facility.aspx#CTC,NOT AVAILABLE,300,0.004026517046370,{6E464DE3-0A70-4B60-809C-03CEDCD06BE0},1/7/2022 0:00:00,HostedByHIFLD,1/7/2022 0:00:00,HostedByHIFLD,490.019581560031668,0.004026517046370,0.000000560652983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,1982,10003192,ELMIRA CORRECTIONAL FACILITY,1879 DAVIS ST,ELMIRA,NY,14901,0500,(607) 734-3901,STATE,OPEN,1800,CHEMUNG,36015,USA,922140,CORRECTIONAL INSTITUTIONS,https://doccs.ny.gov/location/elmira-correctional-facility,11/13/2015 0:00:00,IMAGERY/OTHER,2/13/2020 0:00:00,https://doccs.ny.gov/location/elmira-correctional-facility,MAXIMUM,1856,0.016849726542800,{263E754E-F78D-4FAF-B3C3-E07617DDA0B7},1/7/2022 0:00:00,HostedByHIFLD,1/7/2022 0:00:00,HostedByHIFLD,2104.535209531248711,0.016849726542788,0.000014186457448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,1984,10003230,CROSSROADS JUVENILE CENTER,17 BRISTOL ST,BROOKLYN,NY,11212,-999,(718) 240-3800,LOCAL,OPEN,-999,KINGS,36047,USA,922140,CORRECTIONAL INSTITUTIONS,https://www1.nyc.gov/site/acs/justice/secure-detention.page,11/13/2015 0:00:00,IMAGERY/OTHER,2/13/2020 0:00:00,https://www1.nyc.gov/site/acs/justice/secure-detention.page,JUVENILE,-999,0.004623172101140,{4E159332-F2FE-4CB2-BFA5-A2EF83620D0F},1/7/2022 0:00:00,HostedByHIFLD,1/7/2022 0:00:00,HostedByHIFLD,624.532227963341938,0.004623172101142,0.000001097666149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,1986,10006151,BI-STATE DETENTION FACILITY / JUSTICE CENTER,100 N STATE LINE AVE,TEXARKANA,TX,75501,-999,NOT AVAILABLE,COUNTY,OPEN,-999,BOWIE,48037,USA,922140,CORRECTIONAL INSTITUTIONS,"http://www.lasallecorrections.com/our-locations-table/, http://www.texasprisonbidness.org/facility/bi-state-detention-center",3/1/2016 0:00:00,IMAGERY/OTHER,2/11/2020 0:00:00,http://www.lasallecorrections.com/our-locations-table/,NOT AVAILABLE,164,0.003259086048140,{3D781D9F-607D-45B6-BA32-ECFF266CFB79},1/7/2022 0:00:00,HostedByHIFLD,1/7/2022 0:00:00,HostedByHIFLD,393.472147068522247,0.003259086048142,0.000000441699468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,2009,10002388,NORFOLK CITY JAIL,811 E CITY HALL AVE,NORFOLK,VA,23510,-999,(757) 664-4700,LOCAL,OPEN,1173,NORFOLK,51710,USA,922140,CORRECTIONAL INSTITUTIONS,https://norfolk-sheriff.com/index.php/divisions/corrections,5/22/2018 0:00:00,IMAGERY/OTHER,2/24/2020 0:00:00,https://norfolk-sheriff.com/index.php/divisions/corrections,MAXIMUM,-999,0.003219817336000,{45A6C437-4F0E-4523-BF17-0570F3D9D170},1/7/2022 0:00:00,HostedByHIFLD,1/7/2022 0:00:00,HostedByHIFLD,397.950499970342264,0.003219817336005,0.000000474620993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,2023,10004447,FMC DEVENS CAMP,42 PATTON ROAD,DEVENS,MA,01434,-999,(978) 796-1000,FEDERAL,OPEN,102,WORCESTER,25027,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.bop.gov/locations/institutions/dev/,2/16/2016 0:00:00,IMAGERY/OTHER,12/18/2019 0:00:00,https://www.bop.gov/locations/institutions/dev/,MINIMUM,122,0.007274553063530,{E1F6AA21-951A-4D1B-A5B7-32F5A8A1EC17},1/7/2022 0:00:00,HostedByHIFLD,1/7/2022 0:00:00,HostedByHIFLD,913.723992813945756,0.007274553063526,0.000002265332250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
