OBJECTID,FID_1,FACILITYID,NAME,ADDRESS,CITY,STATE,ZIP,ZIP4,TELEPHONE,TYPE,STATUS,POPULATION,COUNTY,COUNTYFIPS,COUNTRY,NAICS_CODE,NAICS_DESC,SOURCE,SOURCEDATE,VAL_METHOD,VAL_DATE,WEBSITE,SECURELVL,CAPACITY,SHAPE_Leng,GlobalID,CreationDa,Creator,EditDate,Editor,SHAPE_Le_1,Shape_Length,Shape_Area,FID,Site_Name,Site_Score,Site_EPA_I,SEMS_ID,Region_ID,State_1,City_1,County_1,Status_1,Latitude,Longitude,Proposed_D,Listing_Da,Constructi,Construc_1,NOID_Date,Deletion_D,Site_Listi,Site_Progr,Proposed_F,Listing_FR,NOID_FR_No,Deletion_F,Restoratio,Site_has_h,x,y,Status_2,BUFF_DIST,ORIG_FID
174,1724,10001514,GEORGE W HERLICH JUVENILE DETENTION CENTER,7 ELIZABETHTOWN PLAZA,ELIZABETH,NJ,07202,-999,NOT AVAILABLE,COUNTY,NOT AVAILABLE,38,UNION,34039,USA,922140,CORRECTIONAL INSTITUTIONS,https://ucnj.org/department-of-corrections/juvenile-detention-center-visitation-rules/,2/15/2016 0:00:00,IMAGERY/OTHER,2/4/2020 0:00:00,NOT AVAILABLE,JUVENILE,76,0.002118801432620,{A38961CA-1321-478D-AED7-FC24311708AF},1/7/2022 0:00:00,HostedByHIFLD,1/7/2022 0:00:00,HostedByHIFLD,275.317097261951176,0.002118801432621,0.000000177882011,174,Pensacola Naval Air Station,42.4,FL9170024567,401221,4,Florida,Pensacola,Escambia,NPL Site,30.357222000000000,-87.283054000000007,7/14/1989 0:00:00,11/21/1989,NA,NA,NA,NA,<a href=""https://semspub.epa.gov/src/document/04/11121338"" target=""_blank"">FL9170024567 (PDF)</a>,<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0401221"" target=""_blank"">Pensacola Naval Air Station</a>,<a href=""https://semspub.epa.gov/src/document/11/189650"" target=""_blank"">07/14/1989 (PDF)</a>,<a href=""https://semspub.epa.gov/src/document/11/189634"" target=""_blank"">11/21/1989 (PDF)</a>,NA,NA,NA,No,-9716305.126159999519587,3549550.541089999955148,Active,3.000000000000000,175
175,1726,10001513,UNION COUNTY JAIL,15 ELIZABETHTOWN PLAZA,ELIZABETH,NJ,07207,-999,(908) 558-2600,COUNTY,OPEN,933,UNION,34039,USA,922140,CORRECTIONAL INSTITUTIONS,https://ucnj.org/department-of-corrections/,4/6/2018 0:00:00,IMAGERY/OTHER,2/4/2020 0:00:00,https://ucnj.org/department-of-corrections/,MAXIMUM,1048,0.002553337924000,{AF4F2277-1264-46FB-AD7C-D09D5BDF5F71},1/7/2022 0:00:00,HostedByHIFLD,1/7/2022 0:00:00,HostedByHIFLD,346.570791285791984,0.002553337923999,0.000000280293130,175,Whiting Field Naval Air Station,50,FL2170023244,401208,4,Florida,Milton,Santa Rosa,NPL Site,30.709721999999999,-87.020416999999995,1/18/1994 0:00:00,5/31/1994,NA,NA,NA,NA,<a href=""https://semspub.epa.gov/src/document/04/11121356"" target=""_blank"">FL2170023244 (PDF)</a>,<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0401208"" target=""_blank"">Whiting Field Naval Air Station</a>,<a href=""https://semspub.epa.gov/src/document/11/189657"" target=""_blank"">01/18/1994 (PDF)</a>,<a href=""https://semspub.epa.gov/src/document/11/189638"" target=""_blank"">05/31/1994 (PDF)</a>,NA,NA,NA,No,-9687068.509059999138117,3595108.121859999839216,Active,3.000000000000000,176
176,1738,10002304,BURLINGTON COUNTY DETENTION CENTER,54 GRANT ST,MOUNT HOLLY,NJ,08060,-999,(609) 265-5979,COUNTY,OPEN,391,BURLINGTON,34005,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.co.burlington.nj.us/468/Corrections---Jail,4/6/2018 0:00:00,IMAGERY/OTHER,2/4/2020 0:00:00,http://www.co.burlington.nj.us/468/Corrections---Jail,NOT AVAILABLE,625,0.003480403465740,{CFBC1DE5-47B0-4A01-8E17-C7FDCAD3C740},1/7/2022 0:00:00,HostedByHIFLD,1/7/2022 0:00:00,HostedByHIFLD,426.231543000784711,0.003480403465738,0.000000602103805,176,Escambia Wood - Pensacola,50,FLD008168346,400573,4,Florida,Pensacola,Escambia,NPL Site,30.455300000000001,-87.231700000000004,8/23/1994 0:00:00,12/16/1994,NA,NA,NA,NA,<a href=""https://semspub.epa.gov/src/document/04/11121359"" target=""_blank"">FLD008168346 (PDF)</a>,<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0400573"" target=""_blank"">Escambia Wood - Pensacola</a>,<a href=""https://semspub.epa.gov/src/document/11/189658"" target=""_blank"">08/23/1994 (PDF)</a>,<a href=""https://semspub.epa.gov/src/document/11/189639"" target=""_blank"">12/16/1994 (PDF)</a>,NA,NA,NA,<a href=""https://www.epa.gov/superfund/partially-deleted-national-priorities-list-npl-sites-site-name"" target=""_blank"">Yes</a>,-9710588.425030000507832,3562209.697379999794066,Active,3.000000000000000,177
177,1741,10006491,COVINA JAIL,444 N CITRUS AVENUE,COVINA,CA,91723,-999,(626) 384-5638,LOCAL,OPEN,-999,LOS ANGELES,06037,USA,922140,CORRECTIONAL INSTITUTIONS,https://covinaca.gov/police,5/25/2018 0:00:00,IMAGERY/OTHER,11/25/2019 0:00:00,https://covinaca.gov/police/page/covina-jail,NOT AVAILABLE,20,0.001927395192930,{1734ECAD-3104-4B54-A3B7-2534F1300C8B},1/7/2022 0:00:00,HostedByHIFLD,1/7/2022 0:00:00,HostedByHIFLD,233.355526247121929,0.001927395192933,0.000000180627819,177,Tyndall Air Force Base,50,FL1570024124,401205,4,Florida,Panama City,Bay,NPL Site,30.087499999999999,-85.586667000000006,6/17/1996 0:00:00,4/1/1997,NA,NA,NA,NA,<a href=""https://semspub.epa.gov/src/document/04/11121370"" target=""_blank"">FL1570024124 (PDF)</a>,<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0401205"" target=""_blank"">Tyndall Air Force Base</a>,<a href=""http://www.gpo.gov/fdsys/pkg/FR-1996-06-17/pdf/96-15033.pdf"" target=""_blank"">06/17/1996 (PDF)</a>,<a href=""http://www.gpo.gov/fdsys/pkg/FR-1997-04-01/pdf/97-8086.pdf"" target=""_blank"">04/01/1997 (PDF)</a>,NA,NA,NA,No,-9527464.189130000770092,3514802.118360000196844,Active,3.000000000000000,178
178,1762,10000770,FCI FORT DIX,5756 HARTFORD & POINTVILE RD,FORT DIX,NJ,08640,-999,(609) 723-1100,FEDERAL,OPEN,3114,BURLINGTON,34005,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.bop.gov/locations/institutions/ftd/,2/16/2016 0:00:00,IMAGERY/OTHER,2/4/2020 0:00:00,https://www.bop.gov/locations/,MINIMUM,4041,0.042389757641800,{0FFE78C9-0CCE-4A59-9A50-13460EFE4ECC},1/7/2022 0:00:00,HostedByHIFLD,1/7/2022 0:00:00,HostedByHIFLD,5139.600106232798680,0.042389757641823,0.000055407265574,178,Pagel's Pit,45.91,ILD980606685,500628,5,Illinois,Rockford,Winnebago,NPL Site,42.158330999999997,-89.056661000000005,10/15/1984 0:00:00,6/10/1986,9/30/1999,669,NA,NA,<a href=""https://semspub.epa.gov/src/document/05/633474"" target=""_blank"">ILD980606685 (PDF)</a>,<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0500628"" target=""_blank"">Pagel's Pit</a>,<a href=""https://semspub.epa.gov/src/document/11/189641"" target=""_blank"">10/15/1984 (PDF)</a>,<a href=""https://semspub.epa.gov/src/document/11/189628"" target=""_blank"">06/10/1986 (PDF)</a>,NA,NA,NA,No,-9913742.154270000755787,5184726.245579999871552,Active,3.000000000000000,179
179,1768,10000835,GLEN HELEN REHABILITATION CENTER,18000 INSTITUTION ROAD,DEVORE,CA,92407,-999,(909) 708-8371,COUNTY,OPEN,800,SAN BERNARDINO,06071,USA,922140,CORRECTIONAL INSTITUTIONS,http://cms.sbcounty.gov/sheriff/CourtsCorrections/CorrectionsandDetentionsBureau.aspx,2/13/2018 0:00:00,IMAGERY/OTHER,11/25/2019 0:00:00,http://cms.sbcounty.gov/sheriff/CourtsCorrections/CorrectionsandDetentionsBureau.aspx,MAXIMUM,1446,0.014418474314100,{839A414C-D107-49F4-90CD-08A9DF18F45B},1/7/2022 0:00:00,HostedByHIFLD,1/7/2022 0:00:00,HostedByHIFLD,1724.615627059348753,0.014418474314097,0.000011537631183,179,Joliet Army Ammunition Plant (Manufacturing Area),32.08,IL7213820460,501179,5,Illinois,Joliet,Will,NPL Site,41.376199999999997,-88.156300000000002,10/15/1984 0:00:00,7/22/1987,9/10/2008,1040,NA,NA,<a href=""https://semspub.epa.gov/src/document/05/633475"" target=""_blank"">IL7213820460 (PDF)</a>,<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0501179"" target=""_blank"">Joliet Army Ammunition Plant (Manufacturing Area)</a>,<a href=""https://semspub.epa.gov/src/document/11/189641"" target=""_blank"">10/15/1984 (PDF)</a>,<a href=""https://semspub.epa.gov/src/document/11/189629"" target=""_blank"">07/22/1987 (PDF)</a>,NA,NA,NA,No,-9813514.426219999790192,5067990.442459999583662,Active,3.000000000000000,180
180,1769,10005552,GRENADA COUNTY JAIL,37 DOAK STREET,GRENADA,MS,38901,-999,(662) 226-6212,COUNTY,OPEN,-999,GRENADA,28043,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.grenadacountysheriff.org/page.php?id=9,3/28/2018 0:00:00,IMAGERY/OTHER,1/7/2020 0:00:00,http://www.grenadacountysheriff.org/,MAXIMUM,210,0.003972780629990,{D60DB3FC-F8E9-4B07-89EB-4786AF55F73D},1/7/2022 0:00:00,HostedByHIFLD,1/7/2022 0:00:00,HostedByHIFLD,473.575043735696852,0.003972780629986,0.000000523621513,180,H.O.D. Landfill,34.68,ILD980605836,500581,5,Illinois,Antioch,Lake,NPL Site,42.475299999999997,-88.081900000000005,9/18/1985 0:00:00,2/21/1990,6/29/2001,773,NA,NA,<a href=""https://semspub.epa.gov/src/document/05/633476"" target=""_blank"">ILD980605836 (PDF)</a>,<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0500581"" target=""_blank"">H.O.D. Landfill</a>,<a href=""https://semspub.epa.gov/src/document/11/189643"" target=""_blank"">09/18/1985 (PDF)</a>,<a href=""https://semspub.epa.gov/src/document/11/189635"" target=""_blank"">02/21/1990 (PDF)</a>,NA,NA,NA,No,-9805232.256100000813603,5232445.134700000286102,Active,3.000000000000000,181
181,1790,10004266,HARRISON COUNTY ADULT DETENTION CENTER,10451 LARKIN SMITH DR,GULFORT,MS,39503,-999,(228) 896-3000,COUNTY,OPEN,850,HARRISON,28047,USA,922140,CORRECTIONAL INSTITUTIONS,http://harrisoncountysheriff.com/department-divisions/corrections-division/,3/28/2018 0:00:00,IMAGERY/OTHER,1/7/2020 0:00:00,http://harrisoncountysheriff.com/department-divisions/,MAXIMUM,760,0.006680183130340,{829A898C-0C3E-480B-A673-29C7322F3D69},1/7/2022 0:00:00,HostedByHIFLD,1/7/2022 0:00:00,HostedByHIFLD,800.592317092125654,0.006680183130339,0.000002892448609,181,"Tri-County Landfill Co./Waste Management of Illinois, Inc.",42.76,ILD048306138,500340,5,Illinois,South Elgin,Kane,NPL Site,41.983199999999997,-88.271199999999993,6/10/1986 0:00:00,3/31/1989,11/1/2001,805,NA,NA,<a href=""https://semspub.epa.gov/src/document/05/633477"" target=""_blank"">ILD048306138 (PDF)</a>,"<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0500340"" target=""_blank"">Tri-County Landfill Co./Waste Management of Illinois, Inc.</a>",<a href=""https://semspub.epa.gov/src/document/11/189644"" target=""_blank"">06/10/1986 (PDF)</a>,<a href=""https://semspub.epa.gov/src/document/11/189631"" target=""_blank"">03/31/1989 (PDF)</a>,NA,NA,NA,No,-9826305.035709999501705,5158463.217629999853671,Active,3.000000000000000,182
182,1792,10002498,LEWIS COUNTY JAIL,345 WEST MAIN STREET,CHEHALIS,WA,98532,-999,(360) 748-9241,COUNTY,OPEN,245,LEWIS,53041,USA,922140,CORRECTIONAL INSTITUTIONS,https://lewiscountywa.gov/offices/sheriff/corrections-jail/,5/7/2018 0:00:00,IMAGERY/OTHER,2/26/2020 0:00:00,https://lewiscountywa.gov/offices/sheriff/corrections-jail/,NOT AVAILABLE,356,0.003645043047820,{EA6E6D84-9004-4C16-878B-D91AE1904B13},1/7/2022 0:00:00,HostedByHIFLD,1/7/2022 0:00:00,HostedByHIFLD,502.888898743357572,0.003645043047823,0.000000826619732,182,Parsons Casket Hardware Co.,55.58,ILD005252432,500189,5,Illinois,Belvidere,Boone,NPL Site,42.269199999999998,-88.835999999999999,1/22/1987 0:00:00,7/22/1987,NA,NA,NA,NA,<a href=""https://semspub.epa.gov/src/document/05/633478"" target=""_blank"">ILD005252432 (PDF)</a>,<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0500189"" target=""_blank"">Parsons Casket Hardware Co.</a>,<a href=""https://semspub.epa.gov/src/document/11/189645"" target=""_blank"">01/22/1987 (PDF)</a>,<a href=""https://semspub.epa.gov/src/document/11/189629"" target=""_blank"">07/22/1987 (PDF)</a>,NA,NA,NA,No,-9889178.284110000357032,5201389.985770000144839,Active,3.000000000000000,183
183,1795,10003995,ELIZABETH DETENTION CENTER,625 EVANS ST,ELIZABETH,NJ,07201,-999,(908) 352-3776,FEDERAL,OPEN,294,UNION,34039,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.ice.gov/detention-facility/elizabeth-contract-detention-facility,10/13/2017 0:00:00,IMAGERY/OTHER,2/4/2020 0:00:00,https://www.ice.gov/detention-facility/elizabeth-contract-detention-facility,MINIMUM,300,0.004055233418560,{672D47C5-8D9F-4AF7-8A42-72236BE75DB8},1/7/2022 0:00:00,HostedByHIFLD,1/7/2022 0:00:00,HostedByHIFLD,511.801039968251075,0.004055233418562,0.000001001647319,183,Yeoman Creek Landfill,33.23,ILD980500102,500574,5,Illinois,Waukegan,Lake,NPL Site,42.388888999999999,-87.848611000000005,6/24/1988 0:00:00,3/31/1989,9/23/2005,955,NA,NA,<a href=""https://semspub.epa.gov/src/document/05/633480"" target=""_blank"">ILD980500102 (PDF)</a>,<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0500574"" target=""_blank"">Yeoman Creek Landfill</a>,<a href=""https://semspub.epa.gov/src/document/11/189648"" target=""_blank"">06/24/1988 (PDF)</a>,<a href=""https://semspub.epa.gov/src/document/11/189631"" target=""_blank"">03/31/1989 (PDF)</a>,NA,NA,NA,No,-9779262.643419999629259,5219412.315229999832809,Active,3.000000000000000,184
184,1806,10006832,BERGEN COUNTY JUVENILE DETENTION CENTER,200 NORTH STREET,TETERBORO,NJ,07608,-999,(201) 336-3901,COUNTY,OPEN,-999,BERGEN,34003,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.njjda.org/locations/,4/6/2018 0:00:00,IMAGERY/OTHER,2/4/2020 0:00:00,https://www.njjda.org/#bergen,NOT AVAILABLE,-999,0.005552810105170,{BA0A3ED3-FDCD-4CFE-ABE7-6CD4D28DD6FA},1/7/2022 0:00:00,HostedByHIFLD,1/7/2022 0:00:00,HostedByHIFLD,688.342003227880355,0.005552810105193,0.000000956487909,184,Southeast Rockford Ground Water Contamination,42.24,ILD981000417,500955,5,Illinois,Rockford,Winnebago,NPL Site,42.230688999999998,-89.071111000000002,6/24/1988 0:00:00,3/31/1989,NA,NA,NA,NA,<a href=""https://semspub.epa.gov/src/document/05/633384"" target=""_blank"">ILD981000417 (PDF)</a>,<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0500955"" target=""_blank"">Southeast Rockford Ground Water Contamination</a>,<a href=""https://semspub.epa.gov/src/document/11/189648"" target=""_blank"">06/24/1988 (PDF)</a>,<a href=""https://semspub.epa.gov/src/document/11/189631"" target=""_blank"">03/31/1989 (PDF)</a>,NA,NA,NA,<a href=""https://www.epa.gov/superfund/partially-deleted-national-priorities-list-npl-sites-site-name"" target=""_blank"">Yes</a>,-9915350.720909999683499,5195598.420830000191927,Active,3.000000000000000,185
185,1809,10002307,CAMDEN COUNTY YOUTH CENTER,8 S WOODBURY TURNERSVILLE RD,BLACKWOOD,NJ,08012,-999,(856) 374-6100,COUNTY,OPEN,45,CAMDEN,34007,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.camdencounty.com/service/corrections/juvenile-detention-center/,12/22/2015 0:00:00,IMAGERY/OTHER,2/4/2020 0:00:00,https://www.njjda.org/locations/,JUVENILE,77,0.006413274936890,{118C5F31-D129-41CE-8948-B4E57956EE9E},1/7/2022 0:00:00,HostedByHIFLD,1/7/2022 0:00:00,HostedByHIFLD,793.087413667971646,0.006413274936892,0.000002175515650,185,Amoco Chemicals (Joliet Landfill),39.44,ILD002994259,500125,5,Illinois,Joliet,Will,NPL Site,41.441668999999997,-88.172781000000001,6/24/1988 0:00:00,2/21/1990,NA,NA,NA,NA,<a href=""https://semspub.epa.gov/src/document/05/633387"" target=""_blank"">ILD002994259 (PDF)</a>,<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0500125"" target=""_blank"">Amoco Chemicals (Joliet Landfill)</a>,<a href=""https://semspub.epa.gov/src/document/11/189648"" target=""_blank"">06/24/1988 (PDF)</a>,<a href=""https://semspub.epa.gov/src/document/11/189635"" target=""_blank"">02/21/1990 (PDF)</a>,NA,NA,NA,No,-9815349.082750000059605,5077707.641959999687970,Active,3.000000000000000,186
186,1818,10001818,HINDS COUNTY DETENTION CENTER-JACKSON OFFICE,407 E PASCAGOULA ST,JACKSON,MS,39201,-999,(601) 974-2900,COUNTY,OPEN,192,HINDS,28049,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.hindscountyms.com/elected-offices/sheriff,3/28/2018 0:00:00,IMAGERY/OTHER,1/7/2020 0:00:00,http://www.hindscountyms.com/elected-offices/sheriff,NOT AVAILABLE,-999,0.003717540646530,{8C3CE8B9-5006-4DA1-AFDA-89A2F4BAFA76},1/7/2022 0:00:00,HostedByHIFLD,1/7/2022 0:00:00,HostedByHIFLD,437.282264995262835,0.003717540646531,0.000000546622595,186,"Interstate Pollution Control, Inc.",46.01,ILT180011975,501164,5,Illinois,Rockford,Winnebago,NPL Site,42.241000000000000,-89.097999999999999,6/24/1988 0:00:00,3/31/1989,9/6/2006,979,NA,NA,<a href=""https://semspub.epa.gov/src/document/05/633394"" target=""_blank"">ILT180011975 (PDF)</a>,"<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0501164"" target=""_blank"">Interstate Pollution Control, Inc.</a>",<a href=""https://semspub.epa.gov/src/document/11/189648"" target=""_blank"">06/24/1988 (PDF)</a>,<a href=""https://semspub.epa.gov/src/document/11/189631"" target=""_blank"">03/31/1989 (PDF)</a>,NA,NA,NA,No,-9918343.990700000897050,5197148.717609999701381,Active,3.000000000000000,187
187,1820,10001511,ESSEX COUNTY YOUTH DETENTION CENTER,80 DURYEA ST,NEWARK,NJ,07103,-999,(973) 497-4720,COUNTY,OPEN,125,ESSEX,34013,USA,922140,CORRECTIONAL INSTITUTIONS,https://essexcountynj.org/youth-services/,2/15/2016 0:00:00,IMAGERY/OTHER,2/4/2020 0:00:00,http://essexcountynj.org/youth-services/,JUVENILE,242,0.004603042609860,{7B2235DC-189F-42D1-97E9-5D000B91EC33},1/7/2022 0:00:00,HostedByHIFLD,1/7/2022 0:00:00,HostedByHIFLD,583.566644193783759,0.004603042609857,0.000000563285007,187,Central Illinois Public Service Co.,28.95,ILD981781065,501082,5,Illinois,Taylorville,Christian,NPL Site,39.540399999999998,-89.297499999999999,6/24/1988 0:00:00,8/30/1990,9/6/1995,309,NA,NA,<a href=""https://semspub.epa.gov/src/document/05/633396"" target=""_blank"">ILD981781065 (PDF)</a>,<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0501082"" target=""_blank"">Central Illinois Public Service Co.</a>,<a href=""https://semspub.epa.gov/src/document/11/189648"" target=""_blank"">06/24/1988 (PDF)</a>,<a href=""https://semspub.epa.gov/src/document/11/189637"" target=""_blank"">08/30/1990 (PDF)</a>,NA,NA,NA,No,-9940552.229110000655055,4799377.516149999573827,Active,3.000000000000000,188
188,1829,10000427,ALACHUA COUNTY JAIL,3333 NE 39TH AVE,GAINESVILLE,FL,32609,-999,(352) 491-4444,COUNTY,OPEN,781,ALACHUA,12001,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.alachuasheriff.org/jail/overview.html,2/20/2018 0:00:00,IMAGERY/OTHER,12/12/2019 0:00:00,http://www.alachuasheriff.org/jail/overview.html,MAXIMUM,1148,0.009327696195810,{D7918AD2-31BE-48E5-AC00-4F95BE0349B8},1/7/2022 0:00:00,HostedByHIFLD,1/7/2022 0:00:00,HostedByHIFLD,1109.348658748058824,0.009327696195808,0.000003684223659,188,Woodstock Municipal Landfill,50.1,ILD980605943,500585,5,Illinois,Woodstock,McHenry,NPL Site,42.292299999999997,-88.440200000000004,6/24/1988 0:00:00,10/4/1989,9/19/2000,718,NA,NA,<a href=""https://semspub.epa.gov/src/document/05/633398"" target=""_blank"">ILD980605943 (PDF)</a>,<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0500585"" target=""_blank"">Woodstock Municipal Landfill</a>,<a href=""https://semspub.epa.gov/src/document/11/189648"" target=""_blank"">06/24/1988 (PDF)</a>,<a href=""https://semspub.epa.gov/src/document/11/189633"" target=""_blank"">10/04/1989 (PDF)</a>,NA,NA,NA,No,-9845118.029659999534488,5204865.629970000125468,Active,3.000000000000000,189
189,1836,10000346,ESCAMBIA COUNTY MAIN JAIL,2935 N L ST,PENSACOLA,FL,32501,-999,(850) 436-9863,COUNTY,OPEN,899,ESCAMBIA,12033,USA,922140,CORRECTIONAL INSTITUTIONS,https://myescambia.com/our-services/corrections,2/20/2018 0:00:00,IMAGERY/OTHER,12/12/2019 0:00:00,https://myescambia.com/our-services/corrections,MAXIMUM,-999,0.005126622940510,{F6BE512B-D8B9-4CBD-8D15-CED05341B91F},1/7/2022 0:00:00,HostedByHIFLD,1/7/2022 0:00:00,HostedByHIFLD,613.756020742992291,0.005126622940511,0.000001503760561,189,MIG/Dewane Landfill,49.91,ILD980497788,500551,5,Illinois,Belvidere,Boone,NPL Site,42.255916999999997,-88.806944000000001,10/26/1989 0:00:00,8/30/1990,7/27/2017,1193,NA,NA,<a href=""https://semspub.epa.gov/src/document/05/633403"" target=""_blank"">ILD980497788 (PDF)</a>,<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0500551"" target=""_blank"">MIG/Dewane Landfill</a>,<a href=""https://semspub.epa.gov/src/document/11/189651"" target=""_blank"">10/26/1989 (PDF)</a>,<a href=""https://semspub.epa.gov/src/document/11/189637"" target=""_blank"">08/30/1990 (PDF)</a>,NA,NA,NA,No,-9885943.784989999607205,5199391.991879999637604,Active,3.000000000000000,190
190,1841,10005807,LEADERSHIP TRAINING INSTITUTE - PROJECT 29,29 RICHARDSON PLACE,HEMPSTEAD,NY,11550,-999,(516) 483-3400,LOCAL,OPEN,-999,NASSAU,36059,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.ltiny.org/programs-services/re-entry-services/,5/21/2018 0:00:00,IMAGERY/OTHER,2/13/2020 0:00:00,http://www.ltiny.org/,JUVENILE,12,0.000867559917623,{5F9BCF64-A636-4E57-ABB9-2953F8B21F04},1/7/2022 0:00:00,HostedByHIFLD,1/7/2022 0:00:00,HostedByHIFLD,106.819135450196057,0.000867559917628,0.000000041735437,190,"Lenz Oil Service, Inc.",42.33,ILD005451711,500199,5,Illinois,Lemont,Du Page,NPL Site,41.706800000000001,-87.942200000000000,6/24/1988 0:00:00,10/4/1989,9/28/2009,1074,NA,NA,<a href=""https://semspub.epa.gov/src/document/05/633411"" target=""_blank"">ILD005451711 (PDF)</a>,"<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0500199"" target=""_blank"">Lenz Oil Service, Inc.</a>",<a href=""https://semspub.epa.gov/src/document/11/189648"" target=""_blank"">06/24/1988 (PDF)</a>,<a href=""https://semspub.epa.gov/src/document/11/189633"" target=""_blank"">10/04/1989 (PDF)</a>,NA,NA,NA,No,-9789680.923240000382066,5117160.189349999651313,Active,3.000000000000000,191
191,1851,10001510,BERGEN COUNTY JAIL,160 S RIVER ST,HACKENSACK,NJ,07601,-999,(201) 336-3500,COUNTY,OPEN,861,BERGEN,34003,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.bcsd.us/county-jail,4/6/2018 0:00:00,IMAGERY/OTHER,2/4/2020 0:00:00,https://www.bcsd.us/,MAXIMUM,1150,0.008140570099240,{C265B596-B009-4F09-948C-515B330122A8},1/7/2022 0:00:00,HostedByHIFLD,1/7/2022 0:00:00,HostedByHIFLD,1029.834182335509468,0.008140570099244,0.000003195151002,191,Adams County Quincy Landfills 2&3,34.21,ILD980607055,500656,5,Illinois,Quincy,Adams,NPL Site,39.929443999999997,-91.268472000000003,6/24/1988 0:00:00,8/30/1990,3/31/1999,598,NA,NA,<a href=""https://semspub.epa.gov/src/document/05/633412"" target=""_blank"">ILD980607055 (PDF)</a>,<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0500656"" target=""_blank"">Adams County Quincy Landfills 2&3</a>,<a href=""https://semspub.epa.gov/src/document/11/189648"" target=""_blank"">06/24/1988 (PDF)</a>,<a href=""https://semspub.epa.gov/src/document/11/189637"" target=""_blank"">08/30/1990 (PDF)</a>,NA,NA,NA,No,-10159959.828500000759959,4855694.564829999580979,Active,3.000000000000000,192
192,1855,10005819,FATHER FLANAGAN GIRLS AND BOYSTOWN - BERGEN STREET,535 BERGEN STREET,BROOKLYN,NY,11217,-999,NOT AVAILABLE,LOCAL,CLOSED,0,KINGS,36047,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.ocregister.com/2017/06/28/boys-town-to-shut-down-its-orange-county-homes-for-at-risk-youth/,7/3/2017 0:00:00,IMAGERY/OTHER,2/13/2020 0:00:00,NOT AVAILABLE,JUVENILE,-999,0.000641234448620,{6582B9BB-E327-48F6-A7EB-0067627EB3DC},1/7/2022 0:00:00,HostedByHIFLD,1/7/2022 0:00:00,HostedByHIFLD,86.092550532553773,0.000641234448620,0.000000021958403,192,Beloit Corp.,52.08,ILD021440375,500272,5,Illinois,Rockton,Winnebago,NPL Site,42.468611000000003,-89.065550000000002,6/24/1988 0:00:00,8/30/1990,9/29/2008,1055,NA,NA,<a href=""https://semspub.epa.gov/src/document/05/633413"" target=""_blank"">ILD021440375 (PDF)</a>,<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0500272"" target=""_blank"">Beloit Corp.</a>,<a href=""https://semspub.epa.gov/src/document/11/189648"" target=""_blank"">06/24/1988 (PDF)</a>,<a href=""https://semspub.epa.gov/src/document/11/189637"" target=""_blank"">08/30/1990 (PDF)</a>,NA,NA,NA,<a href=""https://www.epa.gov/superfund/partially-deleted-national-priorities-list-npl-sites-site-name"" target=""_blank"">Yes</a>,-9914731.673219999298453,5231435.633519999682903,Active,3.000000000000000,193
